ID	TARGET	TEXT	STANCE	CLEAN_SENTENCES	SEGMENT_SENTENCES
2957	深圳禁摩限电	深圳禁摩限电，引起国人热议，我认为这种做法是深圳市政府工作思路简单化表现，应该规范运行，并不能简单一禁了之，电动车超标应该查生产厂家才对，没有合格证能出厂吗？至于车祸多，难道汽车也有车祸，就不允许汽车跑了？ |莱西·水集...	AGAINST	深圳禁摩限电 引起国人热议 我认为这种做法是深圳市政府工作思路简单化表现 应该规范运行 并不能简单一禁了之 电动车超标应该查生产厂家才对 没有合格证能出厂吗 至于车祸多 难道汽车也有车祸 就不允许汽车跑了 莱西 水集 	深圳,禁,摩,限电,引起,国人,热,议,我,认为,这种,做法,是,深圳,深圳市,深圳市政府,市政,市政府,政府,工作,工作思路,思路,简单,简单化,表现,应该,规范,运行,并,不能,简单,单一,一禁,了,之,电动,电动车,动车,超标,应该,查,生产,生产厂,生产厂家,厂家,才,对,没有,合格,合格证,能,出厂,吗,至于,车祸,多,难道,汽车,也,有,车祸,就,不,允许,汽车,跑,了,莱西,水集
2958	深圳禁摩限电	政府为了税收，生产上大力扶持，用到大众手中就重权打压，左一个白眼，右一个黑脸为哪般，这是什么道理！//【深圳禁摩限电何以变成“疯狂抓车抓人”】 http://t.cn/Rqyb9cl	AGAINST	政府为了税收 生产上大力扶持 用到大众手中就重权打压 左一个白眼 右一个黑脸为哪般 这是什么道理 深圳禁摩限电何以变成 疯狂抓车抓人 	政府,为了,税收,生产,上,大力,扶持,用到,大众,手中,就,重,权,打压,左,一个,白眼,右,一个,黑脸,为,哪,般,这,是,什么,道理,深圳,禁,摩,限电,何以,变成,疯狂,抓,车,抓,人
2959	深圳禁摩限电	#禁摩限电##开心一刻# 昨天，小偷把我电动车的电池偷走了，还给留一纸条，说：响应深圳交警号召，城区不准骑电动车，你的电池被没收了。可我这离深圳上千公里呢…… （转） |惠州	AGAINST	 禁摩限电 开心一刻 昨天 小偷把我电动车的电池偷走了 还给留一纸条 说 响应深圳交警号召 城区不准骑电动车 你的电池被没收了 可我这离深圳上千公里呢 转 惠州	禁,摩,限电,开心,一刻,昨天,小偷,把,我,电动,电动车,动车,的,电池,偷走,了,还给,留,一纸,纸条,说,响应,深圳,交警,警号,号召,城区,不准,骑,电动,电动车,动车,你,的,电池,被,没收,了,可,我,这,离,深圳,上千,千公里,公里,呢,转,惠州
2960	深圳禁摩限电	#禁摩限电#今天南山邮局这里堵了老长了，蜀黍在前面捉电动车，逼得坐公交车的人都下车坐电动车上班去了。@深圳交警交通管理 @深圳交警 @人民日报	FAVOR	 禁摩限电 今天南山邮局这里堵了老长了 蜀黍在前面捉电动车 逼得坐公交车的人都下车坐电动车上班去了 深圳交警交通管理 深圳交警 人民日报	禁,摩,限电,今天,天南,南山,邮局,这里,堵,了,老长,了,蜀黍,在,前面,捉,电动,电动车,动车,逼得,坐,公交,公交车,的,人,都,下车,坐,电动,电动车,动车,车上,上班,去,了,深圳,交警,交通,交通管理,管理,深圳,交警,人民,人民日报,日报
2961	深圳禁摩限电	#深圳禁摩限电#没钱买不起小车还不能买摩托吗？像一些上班族有些隔上班近的就走路可以去了，可是远一点怎么办？没地铁到然后公交又要转，买个摩托车好好的就要被扣，人家只不过是一个底层的上班族。可以给摩托车设一个通道啊，并不只是说就一味的抓车交警收了这些车子请问都是怎么处置的呢？@深圳交警	AGAINST	 深圳禁摩限电 没钱买不起小车还不能买摩托吗 像一些上班族有些隔上班近的就走路可以去了 可是远一点怎么办 没地铁到然后公交又要转 买个摩托车好好的就要被扣 人家只不过是一个底层的上班族 可以给摩托车设一个通道啊 并不只是说就一味的抓车交警收了这些车子请问都是怎么处置的呢 深圳交警	深圳,禁,摩,限电,没钱,没钱买,买不起,小车,还,不能,买,摩托,吗,像,一些,上班,上班族,有些,隔上,上班,近,的,就,走路,可以,去,了,可是,远,一点,怎么,怎么办,没,地铁,到,然后,公交,又,要,转,买,个,摩托,摩托车,托车,好好,的,就要,被扣,人家,只不过,不过,是,一个,底层,的,上班,上班族,可以,给,摩托,摩托车,托车,设,一个,一个通,通道,啊,并,不,只是,说,就,一味,的,抓,车,交警,收,了,这些,车子,请问,都,是,怎么,处置,的,呢,深圳,交警
2962	深圳禁摩限电	#深圳禁摩限电#何为限，其实力度等同于禁，我更倾向加强交通文明管理，提高全民遵纪守法意识，不过对于中国现况而言是难了点，还是先禁，素质提高再考虑开放	FAVOR	 深圳禁摩限电 何为限 其实力度等同于禁 我更倾向加强交通文明管理 提高全民遵纪守法意识 不过对于中国现况而言是难了点 还是先禁 素质提高再考虑开放	深圳,禁,摩,限电,何为,限,其实,实力,力度,等同,等同于,同于,禁,我,更,倾向,加强,交通,文明,管理,提高,全民,遵纪,遵纪守法,守法,法意,意识,不过,对于,中国,现况,而言,是,难,了,点,还是,先,禁,素质,提高,再,考虑,开放
2963	深圳禁摩限电	做为国内一线城市，只会堵而不会疏，这是逼普通民众全买车？城市能吃得消吗？【遭到广深封杀 深圳惊现电动自行车坟场】近日深圳又开展禁摩限电运动，收缴大量电动单车、三轮车。深圳南头立交桥下，长期堆放电动单车、摩托车、三轮车、小汽车，成了场面壮观的电单车坟场	AGAINST	做为国内一线城市 只会堵而不会疏 这是逼普通民众全买车 城市能吃得消吗 遭到广深封杀 深圳惊现电动自行车坟场 近日深圳又开展禁摩限电运动 收缴大量电动单车 三轮车 深圳南头立交桥下 长期堆放电动单车 摩托车 三轮车 小汽车 成了场面壮观的电单车坟场	做为,国内,一线,城市,只,会,堵,而,不会,疏,这,是,逼,普通,民众,全,买车,城市,能,吃得消,吗,遭到,广,深,封杀,深圳,惊,现,电动,自行,自行车,行车,坟场,近日,深圳,又,开展,禁,摩,限电,运动,收缴,大量,电动,单车,三轮,三轮车,深圳,南头,立交,立交桥,桥下,长期,堆放,放电,电动,单车,摩托,摩托车,托车,三轮,三轮车,小汽车,汽车,成,了,场面,壮观,的,电单车,单车,坟场
2964	深圳禁摩限电	#深圳禁摩限电#关于深圳禁摩限电的一些个人看法，不喜勿喷。 |秒拍视频	NONE	 深圳禁摩限电 关于深圳禁摩限电的一些个人看法 不喜勿喷 秒拍视频	深圳,禁,摩,限电,关于,深圳,禁,摩,限电,的,一些,些个,个人,看法,不,喜,勿,喷,秒,拍,视频
2965	深圳禁摩限电	又能怎样，揭杆而起，有多少人敢，有种都去政府大院坐着去。//@静静静静靖靖:借用一句话，今天你是沉默的羔羊，明天你就是待宰的羊//【深圳禁摩限电对准餐饮业:只可自行车送外卖】 http://t.cn/RqGPSED	AGAINST	又能怎样 揭杆而起 有多少人敢 有种都去政府大院坐着去 静静静静靖靖 借用一句话 今天你是沉默的羔羊 明天你就是待宰的羊 深圳禁摩限电对准餐饮业 只可自行车送外卖 	又,能,怎样,揭,杆,而,起,有,多少,人,敢,有种,都,去,政府,大院,坐,着,去,静静,静静,静静,靖,靖,借用,一句,话,今天,你,是,沉默,的,羔羊,明天,你,就是,待,宰,的,羊,深圳,禁,摩,限电,对准,餐饮,餐饮业,只,可,自行,自行车,行车,送,外卖
2966	深圳禁摩限电	我待祖国如初恋，祖国虐我千百遍！再问！我们的城市到底是谁的？我们的市容到底给谁看？农民本来就是这个国家的低等公民！开放城市的一角给农民有尊严的谋生计，怎么不行？！中国那么多贫民，非得禁摩限电，非得不许摊贩讨生计！非得把自己打扮成高大上？这样的城市，这样的社会，这样的国家，不爱也罢	AGAINST	我待祖国如初恋 祖国虐我千百遍 再问 我们的城市到底是谁的 我们的市容到底给谁看 农民本来就是这个国家的低等公民 开放城市的一角给农民有尊严的谋生计 怎么不行 中国那么多贫民 非得禁摩限电 非得不许摊贩讨生计 非得把自己打扮成高大上 这样的城市 这样的社会 这样的国家 不爱也罢	我,待,祖国,如初,初恋,祖国,虐,我,千百,千百遍,百遍,再,问,我们,的,城市,到底,是,谁,的,我们,的,市容,到底,给,谁,看,农民,民本,本来,就是,这个,国家,的,低等,公民,开放,城市,的,一角,给,农民,民有,尊严,的,谋生,生计,怎么,不行,中国,那么,多,贫民,非得,禁,摩,限电,非得,不许,摊贩,讨,生计,非得,把,自己,打扮,扮成,高大,上,这样,的,城市,这样,的,社会,这样,的,国家,不,爱,也罢
2967	深圳禁摩限电	#深圳禁摩限电#喷的最凶的大都不在深圳，真是白眼要翻到天上去了......电动车载客的真的很烦，而且1km以内可以自行车或步行，1km以上地铁公交....好吧虽然比较挤。但总比在路上乱窜安全，总之很无语啊不了解不要随意评判，靴靴。	FAVOR	 深圳禁摩限电 喷的最凶的大都不在深圳 真是白眼要翻到天上去了 电动车载客的真的很烦 而且 以内可以自行车或步行 以上地铁公交 好吧虽然比较挤 但总比在路上乱窜安全 总之很无语啊不了解不要随意评判 靴靴 	深圳,禁,摩,限电,喷,的,最,凶,的,大都,不在,深圳,真是,白眼,要,翻到,天上,上去,了,电动,电动车,动车,车载,载客,的,真的,很烦,而且,以内,可以,自行,自行车,行车,或,步行,以上,上地,地铁,公交,好,吧,虽然,比较,挤,但,总比,在,路上,乱窜,安全,总之,很,无语,啊,不了,了解,不要,随意,评判,靴,靴
2968	深圳禁摩限电	#深圳禁摩限电#看来我要少了一批粉丝在地铁门口向我挥手了	NONE	 深圳禁摩限电 看来我要少了一批粉丝在地铁门口向我挥手了	深圳,禁,摩,限电,看来,我,要,少,了,一批,粉丝,在,地铁,铁门,门口,向,我,挥手,了
2969	深圳禁摩限电	上月深圳以杜绝涉摩涉电交通事故、保障机动车顺利通行和营运车辆公平竞争的名义开展“禁摩限电”行动，此举引发很大争议。这已不是全国第一例禁摩限摩的行动，截至2014年5月，全国共有178个城市采取了各种方... |【“禁摩限...	NONE	上月深圳以杜绝涉摩涉电交通事故 保障机动车顺利通行和营运车辆公平竞争的名义开展 禁摩限电 行动 此举引发很大争议 这已不是全国第一例禁摩限摩的行动 截至 年 月 全国共有 个城市采取了各种方 禁摩限 	上月,深圳,以,杜绝,涉,摩,涉,电,交通,交通事故,通事,事故,保障,机动,机动车,动车,顺利,通行,和,营运,车辆,公平,公平竞争,竞争,的,名义,开展,禁,摩,限电,行动,此举,引发,很大,争议,这,已不,不是,全国,第一,第一例,一例,禁,摩,限,摩,的,行动,截至,年,月,全国,国共,共有,个,城市,采取,了,各种,方,禁,摩,限
2970	深圳禁摩限电	【禁摩限电：懒政与腐败的变奏？】陶舜：深圳执法当局不顾反对依然坚持“禁摩限电”，反映了两个问题，一是懒政如水之就下，勤政善政犹如攀登，二是懒政开启腐败空间，勤政善政则清汤寡水。http://t.cn/RqITrE7	AGAINST	 禁摩限电 懒政与腐败的变奏 陶舜 深圳执法当局不顾反对依然坚持 禁摩限电 反映了两个问题 一是懒政如水之就下 勤政善政犹如攀登 二是懒政开启腐败空间 勤政善政则清汤寡水 	禁,摩,限电,懒,政,与,腐败,的,变奏,陶,舜,深圳,执法,当局,不顾,反对,依然,坚持,禁,摩,限电,反映,了,两个,问题,一,是,懒,政,如,水,之,就,下,勤政,善,政,犹如,攀登,二,是,懒,政,开启,腐败,空间,勤政,善,政,则,清汤,清汤寡水
2971	深圳禁摩限电	【深圳禁摩限电对准餐饮业:只可自行车送外卖】 呵呵，骑自行车我们行人也反对，因为他们的自行车道与人行道是共用的，而他们的骑行速度与电动车一样。反对！ 	AGAINST	 深圳禁摩限电对准餐饮业 只可自行车送外卖 呵呵 骑自行车我们行人也反对 因为他们的自行车道与人行道是共用的 而他们的骑行速度与电动车一样 反对 	深圳,禁,摩,限电,对准,餐饮,餐饮业,只,可,自行,自行车,行车,送,外卖,呵呵,骑,自行,自行车,行车,我们,行人,也,反对,因为,他们,的,自行,自行车,自行车道,行车,行车道,车道,与,人行,人行道,行道,是,共用,的,而,他们,的,骑行,行速,速度,与,电动,电动车,动车,一样,反对
2972	深圳禁摩限电	深圳最严“禁摩限电”出现反转 警方最新说法：碰到一种情况不扣   近日，一场被称为史上最严厉的“禁摩限电”整治行动在深圳进行，重点打击在地铁口、公交站等地点非法拉客违法行为，并对严重超标、没有牌照的... |深圳最严“...	NONE	深圳最严 禁摩限电 出现反转 警方最新说法 碰到一种情况不扣 近日 一场被称为史上最严厉的 禁摩限电 整治行动在深圳进行 重点打击在地铁口 公交站等地点非法拉客违法行为 并对严重超标 没有牌照的 深圳最严 	深圳,最,严,禁,摩,限电,出现,反转,警方,最新,说法,碰到,一种,情况,不,扣,近日,一场,被,称为,史,上,最,严厉,的,禁,摩,限电,整治,行动,在,深圳,进行,重点,打击,在,地铁,地铁口,铁口,公交,公交站,等,地点,非法,法拉,拉客,违法,违法行为,行为,并,对,严重,超标,没有,牌照,的,深圳,最,严
2973	深圳禁摩限电	怀念大学里有电摩的日子，说要去拍拖然后跑到了深圳湾公园在海边拍了几张照片太冷了就走了		怀念大学里有电摩的日子 说要去拍拖然后跑到了深圳湾公园在海边拍了几张照片太冷了就走了	怀念,大学,里,有,电,摩,的,日子,说,要,去,拍拖,然后,跑,到,了,深圳,深圳湾,公园,在,海边,拍,了,几张,照片,太冷,了,就,走,了
2974	深圳禁摩限电	全世界都在看中国“禁摩限电”！来瞧瞧世界各国怎么说？（友情提示：请在wifi条件下观看！） |秒拍视频 .	NONE	全世界都在看中国 禁摩限电 来瞧瞧世界各国怎么说 友情提示 请在 条件下观看 秒拍视频 	全世界,世界,都,在,看中,中国,禁,摩,限电,来,瞧瞧,世界,各国,怎么,说,友情,提示,请,在,条件,下,观看,秒,拍,视频
